name,index,XID
Михайловские курганы,1217,Q97161882
Михайловские курганы,1218,Q97161882
Михайловские курганы,1219,Q97161882
Михайловские курганы,1220,Q97161882
Михайловские курганы,1221,Q97161882
Михайловские курганы,1222,Q97161882
Михайловские курганы,1223,Q97161882
Михайловские курганы,1224,Q97161882
Михайловские курганы,1225,Q97161882
Михайловские курганы,1226,Q97161882
Михайловские курганы,1227,Q97161882
Михайловские курганы,1228,Q97161882
Михайловские курганы,1229,Q97161882
Михайловские курганы,1230,Q97161882
Михайловские курганы,1231,Q97161882
Михайловские курганы,1232,Q97161882
Михайловские курганы,1233,Q97161882
Михайловские курганы,1234,Q97161882
Михайловские курганы,1235,Q97161882
Михайловские курганы,1236,Q97161882
Михайловские курганы,1237,Q97161882
Мост Волжские Ворота,1238,Q25394333
Мост Волжские Ворота,1239,Q25394333
Мост Волжские Ворота,1240,Q25394333
Мост Волжские Ворота,1241,Q25394333
Мост Волжские Ворота,1242,Q25394333
Мост Волжские Ворота,1243,Q25394333
Мост Волжские Ворота,1244,Q25394333
Мост Волжские Ворота,1245,Q25394333
Мост Волжские Ворота,1246,Q25394333
Мост Волжские Ворота,1247,Q25394333
Мост Волжские Ворота,1248,Q25394333
Мост Волжские Ворота,1249,Q25394333
Мост Волжские Ворота,1250,Q25394333
Мост Волжские Ворота,1251,Q25394333
Мост Волжские Ворота,1252,Q25394333
Мост Волжские Ворота,1253,Q25394333
Мост Волжские Ворота,1254,Q25394333
Мост Волжские Ворота,1255,Q25394333
Мост Волжские Ворота,1256,Q25394333
Мост Волжские Ворота,1257,Q25394333
Мост Волжские Ворота,1258,Q25394333
Мост Волжские Ворота,1259,Q25394333
Мост Волжские Ворота,1260,Q25394333
Мост Волжские Ворота,1261,Q25394333
Мост Волжские Ворота,1262,Q25394333
Мост Волжские Ворота,1263,Q25394333
Мост Волжские Ворота,1264,Q25394333
Мост Волжские Ворота,1265,Q25394333
Мост Волжские Ворота,1266,Q25394333
Музей Боевой Славы,1267,W222984781
Музей Боевой Славы,1268,W222984781
Музей Боевой Славы,1269,W222984781
Музей Боевой Славы,1270,W222984781
Музей Боевой Славы,1271,W222984781
Музей Боевой Славы,1272,W222984781
Музей Боевой Славы,1273,W222984781
Музей Боевой Славы,1274,W222984781
Музей Боевой Славы,1275,W222984781
Музей Боевой Славы,1276,W222984781
Музей Боевой Славы,1277,W222984781
Музей Боевой Славы,1278,W222984781
Музей Боевой Славы,1279,W222984781
Музей Боевой Славы,1280,W222984781
Музей Боевой Славы,1281,W222984781
Музей Боевой Славы,1282,W222984781
Музей Боевой Славы,1283,W222984781
Музей Боевой Славы,1284,W222984781
Музей Боевой Славы,1285,W222984781
Музей Боевой Славы,1286,W222984781
Музей Боевой Славы,1287,W222984781
Музей Боевой Славы,1288,W222984781
Музей Боевой Славы,1289,W222984781
Музей Боевой Славы,1290,W222984781
Музей Боевой Славы,1291,W222984781
Музей Боевой Славы,1292,W222984781
Музей Боевой Славы,1293,W222984781
Музей Боевой Славы,1294,W222984781
